itemId,itemName,itemLvl,quality,qualityName,classId,classIdName,subClassId,inventorySlot,inventorySlotName,crmRarity,crmSlot,slotType
14844,Sunscale Chestguard,54,2,Uncommon,4,Armor,4,5,Chest,257260000,257260002,Plate
14846,Sunscale Gauntlets,50,2,Uncommon,4,Armor,4,10,Hands,257260000,257260003,Plate
14847,Sunscale Belt,49,2,Uncommon,4,Armor,4,6,Waist,257260000,257260003,Plate
14848,Sunscale Sabatons,50,2,Uncommon,4,Armor,4,8,Feet,257260000,257260003,Plate
14849,Sunscale Helmet,53,2,Uncommon,4,Armor,4,1,Head,257260000,257260002,Plate
14850,Sunscale Legplates,52,2,Uncommon,4,Armor,4,7,Legs,257260000,257260002,Plate
14851,Sunscale Spaulders,51,2,Uncommon,4,Armor,4,3,Shoulder,257260000,257260003,Plate
14852,Sunscale Shield,54,2,Uncommon,4,Armor,6,14,Shield,257260000,257260005,Shield
14853,Sunscale Wristguards,48,2,Uncommon,4,Armor,4,9,Wrist,257260000,257260004,Plate
14854,Vanguard Breastplate,59,2,Uncommon,4,Armor,4,5,Chest,257260000,257260002,Plate
14855,Vanguard Gauntlets,55,2,Uncommon,4,Armor,4,10,Hands,257260000,257260003,Plate
14856,Vanguard Girdle,54,2,Uncommon,4,Armor,4,6,Waist,257260000,257260003,Plate
14857,Vanguard Sabatons,54,2,Uncommon,4,Armor,4,8,Feet,257260000,257260003,Plate
14858,Vanguard Headdress,58,2,Uncommon,4,Armor,4,1,Head,257260000,257260002,Plate
14859,Vanguard Legplates,57,2,Uncommon,4,Armor,4,7,Legs,257260000,257260002,Plate
14860,Vanguard Pauldrons,56,2,Uncommon,4,Armor,4,3,Shoulder,257260000,257260003,Plate
14861,Vanguard Vambraces,52,2,Uncommon,4,Armor,4,9,Wrist,257260000,257260004,Plate
14862,Warleader's Breastplate,63,2,Uncommon,4,Armor,4,5,Chest,257260000,257260002,Plate
14863,Warleader's Gauntlets,60,2,Uncommon,4,Armor,4,10,Hands,257260000,257260003,Plate
14864,Warleader's Belt,59,2,Uncommon,4,Armor,4,6,Waist,257260000,257260003,Plate
14865,Warleader's Greaves,60,2,Uncommon,4,Armor,4,8,Feet,257260000,257260003,Plate
14866,Warleader's Crown,62,2,Uncommon,4,Armor,4,1,Head,257260000,257260002,Plate
14867,Warleader's Leggings,62,2,Uncommon,4,Armor,4,7,Legs,257260000,257260002,Plate
14868,Warleader's Shoulders,61,2,Uncommon,4,Armor,4,3,Shoulder,257260000,257260003,Plate
14869,Warleader's Bracers,58,2,Uncommon,4,Armor,4,9,Wrist,257260000,257260004,Plate
14894,Lily Root,51,1,Common,0,Consumables,0,0,,257260004,257260004,
14895,Saltstone Surcoat,41,2,Uncommon,4,Armor,4,5,Chest,257260000,257260002,Plate
14896,Saltstone Sabatons,40,2,Uncommon,4,Armor,4,8,Feet,257260000,257260003,Plate
14897,Saltstone Gauntlets,40,2,Uncommon,4,Armor,4,10,Hands,257260000,257260003,Plate
14898,Saltstone Girdle,40,2,Uncommon,4,Armor,4,6,Waist,257260000,257260003,Plate
14899,Saltstone Helm,41,2,Uncommon,4,Armor,4,1,Head,257260000,257260002,Plate
14900,Saltstone Legplates,40,2,Uncommon,4,Armor,4,7,Legs,257260000,257260002,Plate
14901,Saltstone Shoulder Pads,41,2,Uncommon,4,Armor,4,3,Shoulder,257260000,257260003,Plate
14902,Saltstone Shield,41,2,Uncommon,4,Armor,6,14,Shield,257260000,257260005,Shield
14903,Saltstone Armsplints,40,2,Uncommon,4,Armor,4,9,Wrist,257260000,257260004,Plate
14904,Brutish Breastplate,50,2,Uncommon,4,Armor,4,5,Chest,257260000,257260002,Plate
14905,Brutish Gauntlets,45,2,Uncommon,4,Armor,4,10,Hands,257260000,257260003,Plate
14906,Brutish Belt,44,2,Uncommon,4,Armor,4,6,Waist,257260000,257260003,Plate
14907,Brutish Helmet,48,2,Uncommon,4,Armor,4,1,Head,257260000,257260002,Plate
14908,Brutish Legguards,48,2,Uncommon,4,Armor,4,7,Legs,257260000,257260002,Plate
14909,Brutish Shoulders,45,2,Uncommon,4,Armor,4,3,Shoulder,257260000,257260003,Plate
14910,Brutish Armguards,44,2,Uncommon,4,Armor,4,9,Wrist,257260000,257260004,Plate
14911,Brutish Boots,46,2,Uncommon,4,Armor,4,8,Feet,257260000,257260003,Plate
14912,Brutish Shield,50,2,Uncommon,4,Armor,6,14,Shield,257260000,257260005,Shield
14913,Jade Greaves,49,2,Uncommon,4,Armor,4,8,Feet,257260000,257260003,Plate
14914,Jade Bracers,46,2,Uncommon,4,Armor,4,9,Wrist,257260000,257260004,Plate
14915,Jade Breastplate,53,2,Uncommon,4,Armor,4,5,Chest,257260000,257260002,Plate
14916,Jade Deflector,53,2,Uncommon,4,Armor,6,14,Shield,257260000,257260005,Shield
14917,Jade Gauntlets,48,2,Uncommon,4,Armor,4,10,Hands,257260000,257260003,Plate
14918,Jade Belt,47,2,Uncommon,4,Armor,4,6,Waist,257260000,257260003,Plate
14919,Jade Circlet,52,2,Uncommon,4,Armor,4,1,Head,257260000,257260002,Plate
14920,Jade Legplates,51,2,Uncommon,4,Armor,4,7,Legs,257260000,257260002,Plate
14921,Jade Epaulets,49,2,Uncommon,4,Armor,4,3,Shoulder,257260000,257260003,Plate
14922,Lofty Sabatons,53,2,Uncommon,4,Armor,4,8,Feet,257260000,257260003,Plate
14923,Lofty Armguards,50,2,Uncommon,4,Armor,4,9,Wrist,257260000,257260004,Plate
14924,Lofty Breastplate,57,2,Uncommon,4,Armor,4,5,Chest,257260000,257260002,Plate
14925,Lofty Helm,57,2,Uncommon,4,Armor,4,1,Head,257260000,257260002,Plate
14926,Lofty Gauntlets,53,2,Uncommon,4,Armor,4,10,Hands,257260000,257260003,Plate
14927,Lofty Belt,52,2,Uncommon,4,Armor,4,6,Waist,257260000,257260003,Plate
14928,Lofty Legguards,55,2,Uncommon,4,Armor,4,7,Legs,257260000,257260002,Plate
14929,Lofty Shoulder Pads,54,2,Uncommon,4,Armor,4,3,Shoulder,257260000,257260003,Plate
14930,Lofty Shield,57,2,Uncommon,4,Armor,6,14,Shield,257260000,257260005,Shield
14931,Heroic Armor,62,2,Uncommon,4,Armor,4,5,Chest,257260000,257260002,Plate
14932,Heroic Greaves,58,2,Uncommon,4,Armor,4,8,Feet,257260000,257260003,Plate
14933,Heroic Gauntlets,58,2,Uncommon,4,Armor,4,10,Hands,257260000,257260003,Plate
14934,Heroic Girdle,57,2,Uncommon,4,Armor,4,6,Waist,257260000,257260003,Plate
14935,Heroic Skullcap,60,2,Uncommon,4,Armor,4,1,Head,257260000,257260002,Plate
14936,Heroic Legplates,61,2,Uncommon,4,Armor,4,7,Legs,257260000,257260002,Plate
14937,Heroic Pauldrons,59,2,Uncommon,4,Armor,4,3,Shoulder,257260000,257260003,Plate
14938,Heroic Bracers,56,2,Uncommon,4,Armor,4,9,Wrist,257260000,257260004,Plate
14939,Warbringer's Chestguard,46,2,Uncommon,4,Armor,4,5,Chest,257260000,257260002,Plate
14940,Warbringer's Sabatons,43,2,Uncommon,4,Armor,4,8,Feet,257260000,257260003,Plate
14941,Warbringer's Armsplints,42,2,Uncommon,4,Armor,4,9,Wrist,257260000,257260004,Plate
14942,Warbringer's Gauntlets,42,2,Uncommon,4,Armor,4,10,Hands,257260000,257260003,Plate
14943,Warbringer's Belt,42,2,Uncommon,4,Armor,4,6,Waist,257260000,257260003,Plate
14944,Warbringer's Crown,45,2,Uncommon,4,Armor,4,1,Head,257260000,257260002,Plate
14945,Warbringer's Legguards,45,2,Uncommon,4,Armor,4,7,Legs,257260000,257260002,Plate
14946,Warbringer's Spaulders,43,2,Uncommon,4,Armor,4,3,Shoulder,257260000,257260003,Plate
14947,Warbringer's Shield,46,2,Uncommon,4,Armor,6,14,Shield,257260000,257260005,Shield
14948,Bloodforged Chestpiece,51,2,Uncommon,4,Armor,4,5,Chest,257260000,257260002,Plate
14949,Bloodforged Gauntlets,47,2,Uncommon,4,Armor,4,10,Hands,257260000,257260003,Plate
14950,Bloodforged Belt,46,2,Uncommon,4,Armor,4,6,Waist,257260000,257260003,Plate
14951,Bloodforged Sabatons,47,2,Uncommon,4,Armor,4,8,Feet,257260000,257260003,Plate
14952,Bloodforged Helmet,50,2,Uncommon,4,Armor,4,1,Head,257260000,257260002,Plate
14953,Bloodforged Legplates,49,2,Uncommon,4,Armor,4,7,Legs,257260000,257260002,Plate
14954,Bloodforged Shield,51,2,Uncommon,4,Armor,6,14,Shield,257260000,257260005,Shield
14955,Bloodforged Shoulder Pads,47,2,Uncommon,4,Armor,4,3,Shoulder,257260000,257260003,Plate
14956,Bloodforged Bindings,45,2,Uncommon,4,Armor,4,9,Wrist,257260000,257260004,Plate
14957,High Chief's Sabatons,51,2,Uncommon,4,Armor,4,8,Feet,257260000,257260003,Plate
14958,High Chief's Armor,56,2,Uncommon,4,Armor,4,5,Chest,257260000,257260002,Plate
14959,High Chief's Gauntlets,52,2,Uncommon,4,Armor,4,10,Hands,257260000,257260003,Plate
14960,High Chief's Belt,51,2,Uncommon,4,Armor,4,6,Waist,257260000,257260003,Plate
14961,High Chief's Crown,55,2,Uncommon,4,Armor,4,1,Head,257260000,257260002,Plate
14962,High Chief's Legguards,54,2,Uncommon,4,Armor,4,7,Legs,257260000,257260002,Plate
14963,High Chief's Pauldrons,53,2,Uncommon,4,Armor,4,3,Shoulder,257260000,257260003,Plate
14964,High Chief's Shield,56,2,Uncommon,4,Armor,6,14,Shield,257260000,257260005,Shield
14965,High Chief's Bindings,49,2,Uncommon,4,Armor,4,9,Wrist,257260000,257260004,Plate
14966,Glorious Breastplate,61,2,Uncommon,4,Armor,4,5,Chest,257260000,257260002,Plate
14967,Glorious Gauntlets,56,2,Uncommon,4,Armor,4,10,Hands,257260000,257260003,Plate
14968,Glorious Belt,55,2,Uncommon,4,Armor,4,6,Waist,257260000,257260003,Plate
14969,Glorious Headdress,59,2,Uncommon,4,Armor,4,1,Head,257260000,257260002,Plate
14970,Glorious Legplates,58,2,Uncommon,4,Armor,4,7,Legs,257260000,257260002,Plate
14971,Glorious Shoulder Pads,57,2,Uncommon,4,Armor,4,3,Shoulder,257260000,257260003,Plate
14972,Glorious Sabatons,56,2,Uncommon,4,Armor,4,8,Feet,257260000,257260003,Plate
14973,Glorious Shield,60,2,Uncommon,4,Armor,6,14,Shield,257260000,257260005,Shield
14974,Glorious Bindings,55,2,Uncommon,4,Armor,4,9,Wrist,257260000,257260004,Plate
14975,Exalted Harness,65,2,Uncommon,4,Armor,4,5,Chest,257260000,257260002,Plate
14976,Exalted Gauntlets,61,2,Uncommon,4,Armor,4,10,Hands,257260000,257260003,Plate
14977,Exalted Girdle,60,2,Uncommon,4,Armor,4,6,Waist,257260000,257260003,Plate
14978,Exalted Sabatons,63,2,Uncommon,4,Armor,4,8,Feet,257260000,257260003,Plate
14979,Exalted Helmet,64,2,Uncommon,4,Armor,4,1,Head,257260000,257260002,Plate
14980,Exalted Legplates,63,2,Uncommon,4,Armor,4,7,Legs,257260000,257260002,Plate
14981,Exalted Epaulets,62,2,Uncommon,4,Armor,4,3,Shoulder,257260000,257260003,Plate
14982,Exalted Shield,65,2,Uncommon,4,Armor,6,14,Shield,257260000,257260005,Shield
14983,Exalted Armsplints,59,2,Uncommon,4,Armor,4,9,Wrist,257260000,257260004,Plate
15045,Green Dragonscale Breastplate,52,3,Rare,4,Armor,3,5,Chest,257260001,257260002,Mail
15046,Green Dragonscale Leggings,54,3,Rare,4,Armor,3,7,Legs,257260001,257260002,Mail
15047,Red Dragonscale Breastplate,61,3,Rare,4,Armor,3,5,Chest,257260001,257260002,Mail
15048,Blue Dragonscale Breastplate,57,3,Rare,4,Armor,3,5,Chest,257260001,257260002,Mail
15049,Blue Dragonscale Shoulders,59,3,Rare,4,Armor,3,3,Shoulder,257260001,257260003,Mail
15050,Black Dragonscale Breastplate,58,3,Rare,4,Armor,3,5,Chest,257260001,257260002,Mail
15051,Black Dragonscale Shoulders,60,3,Rare,4,Armor,3,3,Shoulder,257260001,257260003,Mail
15052,Black Dragonscale Leggings,62,3,Rare,4,Armor,3,7,Legs,257260001,257260002,Mail
15053,Volcanic Breastplate,57,2,Uncommon,4,Armor,2,5,Chest,257260000,257260002,Leather
15054,Volcanic Leggings,54,2,Uncommon,4,Armor,2,7,Legs,257260000,257260002,Leather
15055,Volcanic Shoulders,61,2,Uncommon,4,Armor,2,3,Shoulder,257260000,257260003,Leather
15056,Stormshroud Armor,57,3,Rare,4,Armor,2,5,Chest,257260001,257260002,Leather
15057,Stormshroud Pants,55,3,Rare,4,Armor,2,7,Legs,257260001,257260002,Leather
15058,Stormshroud Shoulders,59,3,Rare,4,Armor,2,3,Shoulder,257260001,257260003,Leather
15059,Living Breastplate,60,3,Rare,4,Armor,2,5,Chest,257260001,257260002,Leather
15060,Living Leggings,57,3,Rare,4,Armor,2,7,Legs,257260001,257260002,Leather
15061,Living Shoulders,54,3,Rare,4,Armor,2,3,Shoulder,257260001,257260003,Leather
15062,Devilsaur Leggings,60,3,Rare,4,Armor,2,7,Legs,257260001,257260002,Leather
15063,Devilsaur Gauntlets,58,3,Rare,4,Armor,2,10,Hands,257260001,257260003,Leather
15064,Warbear Harness,55,3,Rare,4,Armor,2,5,Chest,257260001,257260002,Leather
15065,Warbear Woolies,57,3,Rare,4,Armor,2,7,Legs,257260001,257260002,Leather
15066,Ironfeather Breastplate,58,3,Rare,4,Armor,2,5,Chest,257260001,257260002,Leather
15067,Ironfeather Shoulders,54,3,Rare,4,Armor,2,3,Shoulder,257260001,257260003,Leather
15068,Frostsaber Tunic,62,2,Uncommon,4,Armor,2,5,Chest,257260000,257260002,Leather
15069,Frostsaber Leggings,57,2,Uncommon,4,Armor,2,7,Legs,257260000,257260002,Leather
15070,Frostsaber Gloves,59,2,Uncommon,4,Armor,2,10,Hands,257260000,257260003,Leather
15071,Frostsaber Boots,55,2,Uncommon,4,Armor,2,8,Feet,257260000,257260003,Leather
15072,Chimeric Leggings,56,2,Uncommon,4,Armor,2,7,Legs,257260000,257260002,Leather
15073,Chimeric Boots,55,2,Uncommon,4,Armor,2,8,Feet,257260000,257260003,Leather
15074,Chimeric Gloves,53,2,Uncommon,4,Armor,2,10,Hands,257260000,257260003,Leather
15075,Chimeric Vest,58,2,Uncommon,4,Armor,2,5,Chest,257260000,257260002,Leather
15076,Heavy Scorpid Vest,53,2,Uncommon,4,Armor,3,5,Chest,257260000,257260002,Mail
15077,Heavy Scorpid Bracers,51,2,Uncommon,4,Armor,3,9,Wrist,257260000,257260004,Mail
15078,Heavy Scorpid Gauntlet,55,2,Uncommon,4,Armor,3,10,Hands,257260000,257260003,Mail
15079,Heavy Scorpid Leggings,57,2,Uncommon,4,Armor,3,7,Legs,257260000,257260002,Mail
15080,Heavy Scorpid Helm,59,2,Uncommon,4,Armor,3,1,Head,257260000,257260002,Mail
15081,Heavy Scorpid Shoulders,61,2,Uncommon,4,Armor,3,3,Shoulder,257260000,257260003,Mail
15082,Heavy Scorpid Belt,56,2,Uncommon,4,Armor,3,6,Waist,257260000,257260003,Mail
15083,Wicked Leather Gauntlets,52,2,Uncommon,4,Armor,2,10,Hands,257260000,257260003,Leather
15084,Wicked Leather Bracers,53,2,Uncommon,4,Armor,2,9,Wrist,257260000,257260004,Leather
15085,Wicked Leather Armor,61,2,Uncommon,4,Armor,2,5,Chest,257260000,257260002,Leather
15086,Wicked Leather Headband,56,2,Uncommon,4,Armor,2,1,Head,257260000,257260002,Leather
15087,Wicked Leather Pants,58,2,Uncommon,4,Armor,2,7,Legs,257260000,257260002,Leather
15088,Wicked Leather Belt,60,2,Uncommon,4,Armor,2,6,Waist,257260000,257260003,Leather
15090,Runic Leather Armor,62,2,Uncommon,4,Armor,2,5,Chest,257260000,257260002,Leather
15091,Runic Leather Gauntlets,54,2,Uncommon,4,Armor,2,10,Hands,257260000,257260003,Leather
15092,Runic Leather Bracers,55,2,Uncommon,4,Armor,2,9,Wrist,257260000,257260004,Leather
15093,Runic Leather Belt,56,2,Uncommon,4,Armor,2,6,Waist,257260000,257260003,Leather
15094,Runic Leather Headband,58,2,Uncommon,4,Armor,2,1,Head,257260000,257260002,Leather
15095,Runic Leather Pants,60,2,Uncommon,4,Armor,2,7,Legs,257260000,257260002,Leather
15096,Runic Leather Shoulders,62,2,Uncommon,4,Armor,2,3,Shoulder,257260000,257260003,Leather
15102,Un'Goro Tested Sample,50,1,Common,12,Quest,0,0,,257260004,257260004,
15103,Corrupt Tested Sample,50,1,Common,12,Quest,0,0,,257260004,257260004,
15105,Staff of Noh'Orahil,40,2,Uncommon,2,Weapons,10,17,Two-Hand,257260000,257260000,Staff
15106,Staff of Dar'Orahil,40,2,Uncommon,2,Weapons,10,17,Two-Hand,257260000,257260000,Staff
15107,Orb of Noh'Orahil,40,3,Rare,4,Armor,-5,23,Held In Off-hand,257260001,257260004,
15108,Orb of Dar'Orahil,40,3,Rare,4,Armor,-5,23,Held In Off-hand,257260001,257260004,
15119,Highborne Pants,56,2,Uncommon,4,Armor,1,7,Legs,257260000,257260002,Cloth
15138,Onyxia Scale Cloak,60,3,Rare,4,Armor,-6,16,Back,257260001,257260004,
15141,Onyxia Scale Breastplate,62,4,Epic,4,Armor,3,5,Chest,257260002,257260002,Mail
15152,Nocturnal Shoes,41,2,Uncommon,4,Armor,2,8,Feet,257260000,257260003,Leather
15156,Nocturnal Cap,43,2,Uncommon,4,Armor,2,1,Head,257260000,257260002,Leather
15157,Nocturnal Leggings,41,2,Uncommon,4,Armor,2,7,Legs,257260000,257260002,Leather
15158,Nocturnal Shoulder Pads,40,2,Uncommon,4,Armor,2,3,Shoulder,257260000,257260003,Leather
15159,Nocturnal Tunic,42,2,Uncommon,4,Armor,2,5,Chest,257260000,257260002,Leather
15161,Imposing Belt,43,2,Uncommon,4,Armor,2,6,Waist,257260000,257260003,Leather
15162,Imposing Boots,45,2,Uncommon,4,Armor,2,8,Feet,257260000,257260003,Leather
15163,Imposing Bracers,43,2,Uncommon,4,Armor,2,9,Wrist,257260000,257260004,Leather
15164,Imposing Vest,47,2,Uncommon,4,Armor,2,5,Chest,257260000,257260002,Leather
15165,Imposing Cape,42,2,Uncommon,4,Armor,-6,16,Back,257260000,257260004,
15166,Imposing Gloves,45,2,Uncommon,4,Armor,2,10,Hands,257260000,257260003,Leather
15167,Imposing Bandana,48,2,Uncommon,4,Armor,2,1,Head,257260000,257260002,Leather
15168,Imposing Pants,45,2,Uncommon,4,Armor,2,7,Legs,257260000,257260002,Leather
15169,Imposing Shoulders,44,2,Uncommon,4,Armor,2,3,Shoulder,257260000,257260003,Leather
15170,Potent Armor,52,2,Uncommon,4,Armor,2,5,Chest,257260000,257260002,Leather
15171,Potent Boots,50,2,Uncommon,4,Armor,2,8,Feet,257260000,257260003,Leather
15172,Potent Bands,47,2,Uncommon,4,Armor,2,9,Wrist,257260000,257260004,Leather
15173,Potent Cape,46,2,Uncommon,4,Armor,-6,16,Back,257260000,257260004,
15174,Potent Gloves,50,2,Uncommon,4,Armor,2,10,Hands,257260000,257260003,Leather
15175,Potent Helmet,51,2,Uncommon,4,Armor,2,1,Head,257260000,257260002,Leather
15176,Potent Pants,50,2,Uncommon,4,Armor,2,7,Legs,257260000,257260002,Leather
15177,Potent Shoulders,49,2,Uncommon,4,Armor,2,3,Shoulder,257260000,257260003,Leather
15178,Potent Belt,47,2,Uncommon,4,Armor,2,6,Waist,257260000,257260003,Leather
15179,Praetorian Padded Armor,57,2,Uncommon,4,Armor,2,5,Chest,257260000,257260002,Leather
15180,Praetorian Girdle,53,2,Uncommon,4,Armor,2,6,Waist,257260000,257260003,Leather
15181,Praetorian Boots,55,2,Uncommon,4,Armor,2,8,Feet,257260000,257260003,Leather
15182,Praetorian Wristbands,51,2,Uncommon,4,Armor,2,9,Wrist,257260000,257260004,Leather
15183,Praetorian Cloak,50,2,Uncommon,4,Armor,-6,16,Back,257260000,257260004,
15184,Praetorian Gloves,54,2,Uncommon,4,Armor,2,10,Hands,257260000,257260003,Leather
15185,Praetorian Coif,57,2,Uncommon,4,Armor,2,1,Head,257260000,257260002,Leather
15186,Praetorian Leggings,55,2,Uncommon,4,Armor,2,7,Legs,257260000,257260002,Leather
15187,Praetorian Pauldrons,54,2,Uncommon,4,Armor,2,3,Shoulder,257260000,257260003,Leather
15188,Grand Armguards,57,2,Uncommon,4,Armor,2,9,Wrist,257260000,257260004,Leather
15189,Grand Boots,60,2,Uncommon,4,Armor,2,8,Feet,257260000,257260003,Leather
15190,Grand Cloak,55,2,Uncommon,4,Armor,-6,16,Back,257260000,257260004,
15191,Grand Belt,57,2,Uncommon,4,Armor,2,6,Waist,257260000,257260003,Leather
15192,Grand Gauntlets,60,2,Uncommon,4,Armor,2,10,Hands,257260000,257260003,Leather
15193,Grand Crown,62,2,Uncommon,4,Armor,2,1,Head,257260000,257260002,Leather
15194,Grand Legguards,61,2,Uncommon,4,Armor,2,7,Legs,257260000,257260002,Leather
15195,Grand Breastplate,62,2,Uncommon,4,Armor,2,5,Chest,257260000,257260002,Leather
15198,Knight's Colors,40,1,Common,4,Armor,-7,19,Tabard,257260004,257260004,
15199,Stone Guard's Herald,40,1,Common,4,Armor,-7,19,Tabard,257260004,257260004,
15214,Nobles Brand,40,2,Uncommon,2,Weapons,7,13,One-Hand,257260000,257260001,Sword
15215,Furious Falchion,45,2,Uncommon,2,Weapons,7,21,Main Hand,257260000,257260001,Sword
15216,Rune Sword,51,2,Uncommon,2,Weapons,7,13,One-Hand,257260000,257260001,Sword
15217,Widow Blade,54,2,Uncommon,2,Weapons,7,13,One-Hand,257260000,257260001,Sword
15218,Crystal Sword,57,2,Uncommon,2,Weapons,7,13,One-Hand,257260000,257260001,Sword
15219,Dimensional Blade,59,2,Uncommon,2,Weapons,7,13,One-Hand,257260000,257260001,Sword
15220,Battlefell Sabre,62,2,Uncommon,2,Weapons,7,21,Main Hand,257260000,257260001,Sword
15221,Holy War Sword,65,2,Uncommon,2,Weapons,7,13,One-Hand,257260000,257260001,Sword
15227,Diamond-Tip Bludgeon,49,2,Uncommon,2,Weapons,4,13,One-Hand,257260000,257260001,Mace
15228,Smashing Star,53,2,Uncommon,2,Weapons,4,13,One-Hand,257260000,257260001,Mace
15229,Blesswind Hammer,55,2,Uncommon,2,Weapons,4,13,One-Hand,257260000,257260001,Mace
15234,Greater Scythe,40,2,Uncommon,2,Weapons,0,21,Main Hand,257260000,257260001,Axe
15235,Crescent Edge,48,2,Uncommon,2,Weapons,0,13,One-Hand,257260000,257260001,Axe
15236,Moon Cleaver,52,2,Uncommon,2,Weapons,0,13,One-Hand,257260000,257260001,Axe
15237,Corpse Harvester,55,2,Uncommon,2,Weapons,0,13,One-Hand,257260000,257260001,Axe
15238,Warlord's Axe,58,2,Uncommon,2,Weapons,0,13,One-Hand,257260000,257260001,Axe
15239,Felstone Reaver,61,2,Uncommon,2,Weapons,0,13,One-Hand,257260000,257260001,Axe
15240,Demon's Claw,64,2,Uncommon,2,Weapons,0,13,One-Hand,257260000,257260001,Axe
15244,Razor Blade,42,2,Uncommon,2,Weapons,15,13,One-Hand,257260000,257260001,Dagger
15245,Vorpal Dagger,50,2,Uncommon,2,Weapons,15,13,One-Hand,257260000,257260001,Dagger
15246,Demon Blade,62,2,Uncommon,2,Weapons,15,13,One-Hand,257260000,257260001,Dagger
15247,Bloodstrike Dagger,64,2,Uncommon,2,Weapons,15,13,One-Hand,257260000,257260001,Dagger
15251,Headstriker Sword,43,2,Uncommon,2,Weapons,8,17,Two-Hand,257260000,257260000,Sword
15252,Tusker Sword,49,2,Uncommon,2,Weapons,8,17,Two-Hand,257260000,257260000,Sword
15253,Beheading Blade,52,2,Uncommon,2,Weapons,8,17,Two-Hand,257260000,257260000,Sword
15254,Dark Espadon,54,2,Uncommon,2,Weapons,8,17,Two-Hand,257260000,257260000,Sword
15255,Gallant Flamberge,57,2,Uncommon,2,Weapons,8,17,Two-Hand,257260000,257260000,Sword
15256,Massacre Sword,59,2,Uncommon,2,Weapons,8,17,Two-Hand,257260000,257260000,Sword
15257,Shin Blade,62,2,Uncommon,2,Weapons,8,17,Two-Hand,257260000,257260000,Sword
15258,Divine Warblade,65,2,Uncommon,2,Weapons,8,17,Two-Hand,257260000,257260000,Sword
15261,Sequoia Branch,40,2,Uncommon,2,Weapons,5,17,Two-Hand,257260000,257260000,Mace
15262,Greater Maul,46,2,Uncommon,2,Weapons,5,17,Two-Hand,257260000,257260000,Mace
15263,Royal Mallet,50,2,Uncommon,2,Weapons,5,17,Two-Hand,257260000,257260000,Mace
15264,Backbreaker,56,2,Uncommon,2,Weapons,5,17,Two-Hand,257260000,257260000,Mace
15265,Painbringer,58,2,Uncommon,2,Weapons,5,17,Two-Hand,257260000,257260000,Mace
15266,Fierce Mauler,61,2,Uncommon,2,Weapons,5,17,Two-Hand,257260000,257260000,Mace
15267,Brutehammer,63,2,Uncommon,2,Weapons,5,17,Two-Hand,257260000,257260000,Mace
15270,Gigantic War Axe,46,2,Uncommon,2,Weapons,1,17,Two-Hand,257260000,257260000,Axe
15271,Colossal Great Axe,56,2,Uncommon,2,Weapons,1,17,Two-Hand,257260000,257260000,Axe
15272,Razor Axe,59,2,Uncommon,2,Weapons,1,17,Two-Hand,257260000,257260000,Axe
15273,Death Striker,63,2,Uncommon,2,Weapons,1,17,Two-Hand,257260000,257260000,Axe
15274,Diviner Long Staff,52,2,Uncommon,2,Weapons,10,17,Two-Hand,257260000,257260000,Staff
15275,Thaumaturgist Staff,54,2,Uncommon,2,Weapons,10,17,Two-Hand,257260000,257260000,Staff
15276,Magus Long Staff,58,2,Uncommon,2,Weapons,10,17,Two-Hand,257260000,257260000,Staff
15277,Gray Kodo,40,3,Rare,15,Miscellaneous,5,0,,257260001,257260004,
15278,Solstice Staff,60,2,Uncommon,2,Weapons,10,17,Two-Hand,257260000,257260000,Staff
15279,Ivory Wand,51,2,Uncommon,2,Weapons,19,15,Ranged,257260000,257260004,Wand
15280,Wizard's Hand,53,2,Uncommon,2,Weapons,19,15,Ranged,257260000,257260004,Wand
